9383bba8bf280406f49221bc21f48d759472904010ff3fd34efb13a2f3f195bb,259,1036,
5b94c20dd4562ab6fd7ddbd746a564d6755a0428f3698b4b8f78fad2dc24185d,452,1616,3add8d129e3fcd51a1e0c390902e8dcd8fc789a315ab8ed36886339c10ec483e
a3869915f24550f7ba89043f45f07b18449b145b6d31ad5c3e6d745bc205a6fd,452,1612,8444217f73769027b4f2a77d982f649ed8de1f672c0c07da681111b846d7c607
1b2b204034cac99ee78d457271edd911b51efc8ca798a30af36e6b4c413a0407,224,896,9163f70512b1ed8b37bc61f31c5ec9fd4bd88d9ddfc9736e14f99b6f8566b7aa
d63d8636fa2236a866568c4def353fc1c1ce37799bac798db3f1924d445262f5,452,1616,33a0c3ed0888b9707bb02b72cc5ac4bff4ac505d88f7f309cda36c1a32ac1faa
c4d82f5550068a2906d704d7f77c337957c86531ac1494059fea9fa42dd99b4e,259,1036,
726dcf8ca12d80094d8c2101ce5459ee9d875759a5b18390ef672314ea1e0b55,285,1136,d506243d15088e94cf5300c55c67889d61f798750f6c59b9ec6237fa1cfb9bf9
8fb3ca813cee5dcb15b12317db1aa09ac2c8a8a75983df798d2953090c93c32e,452,1616,a3869915f24550f7ba89043f45f07b18449b145b6d31ad5c3e6d745bc205a6fd
98d37491397311a6e8d6d32a14e0453df4109d9152dab30fa85ada2953db3099,285,1132,857909bcca1f5e76d2eb78d60ecf14d6d6dcfd3691c95094f4ae6322f27d0faa
d14b051e2676840a38bb056cdb31c609532318c355e0222cbafe42ccf1b90bfc,285,1136,e50935ba818134e052de9e65398faa5a28fde36a88536705f2540d86eef5f49e
ad3e0cf31726dc6a157a7cceb5700af7e660579a387837ba0eff94ece347d4be,285,1136,8ce84562ac4aab9c1ec15ac0c76cf0ef5ae5f9a945d717eb6c35e03e59be4657
e93ab5a0d1990c916ae6c37c7017091a246af99811043414582cefcd525f5d94,285,1136,
4a3994a9cbff9c5b826caf6b93aae545d4a676daa60606f2c8a5c34f4c57053e,452,1620,68ed1b921331649b9544751275117ed39dc9488e2e705ef01a27215d0ff51ffc
f39b102a3349a6de9b80950f4d731e9bc0b349d6dc8a10f1b6e2f74d5311d38b,452,1612,8580ab895e5085eefd7e9e9016d017f9bdf8b64bba425c04de31cd05c4380269
3834a102c9d8ce54c668c5a02e5be011f480edc93010ddbd1b6f08e4eab22808,224,892,1b2b204034cac99ee78d457271edd911b51efc8ca798a30af36e6b4c413a0407
fa070bbe70ba3a34bf6055d9644d2cfd7329a0fdef08aa32ae65ee72668d152f,452,1620,4a3b96c7ec8d0a224198314888f1187560c27a86107e42ed9eda56cd082e2c79
8b418bf118015d9d2b74958230b28362159be48aad4766451e0efeeec03149ee,391,1492,
d279cba143cade12ca9b6f3276258b53a186916ce5b268dabcccf804fedd8a3f,452,1616,e0b64bc5443d54daa8efadbdb6e63818072850709175cb38aac49bcd3a3e1ef2
e8d8ca3f5d59489ddbc50b7f0eb51feef634ecc079446b1ca5d9226f8a4cd72b,155,612,cc1f3f0e66ca2cfda0194caa111c7a2f833a0738a0fb435d7956cc99e22bf3e3
73fb74cb3ba88edcf0e6bea33c4643e1c7c32a1a99c0b5daf34ab80d1881bdcd,452,1616,0c5d3e5a1027675e23a069b83ad2235781ad1193da9233b683c2701838aed19d
0202965ce65c003f36c98976137774827ae2bfb05815fca030883423b12648c1,266,1040,
c2f21a97d6160b30c4b2cca08d82c0664cd38ac13b7cbe0fa501653240319739,190,756,
d3fe08c0803e3028821fb7670c36b907c85e16473d949b37ae5a34e4dfee36c9,452,1616,fa070bbe70ba3a34bf6055d9644d2cfd7329a0fdef08aa32ae65ee72668d152f
1943983ceac3de31e9437d7737b49957216f16d7bf9be2c90cc37cce20da6f82,452,1616,d63d8636fa2236a866568c4def353fc1c1ce37799bac798db3f1924d445262f5
7072b8e896c047e279b8c9392c422fbc5b5bb6c166e3235e9a007b4c41085d6e,452,1612,1943983ceac3de31e9437d7737b49957216f16d7bf9be2c90cc37cce20da6f82
897daa3df2bf857c4c2338770b75f941dc4be39ccf7c8ba07c2d2f0274b14345,203,760,
a341cc8b3cb8c5fc70b1b4ec4f0b2e91a7fc8e2e3f6ec2a5ab13310ecb88c131,452,1620,d279cba143cade12ca9b6f3276258b53a186916ce5b268dabcccf804fedd8a3f
3a527513b4b69b9362d01190ad3b60c3b15d269533c4d50518cc57c77345ad29,452,1616,322a63ab69bc567a8e401aa51cd69971c2cf63e338cebeabea64e3dad6662121
9ee35fbe73db3106b3f1dcd7450d0aeb195498f6b661deb8c0562ecee0721bc1,1975,7440,
cfc957a2e2e9ac8b547c16dbb94bcd7653a0b32ade09dcbfb5f2d66597698298,240,940,
413ddf435fb7fe1a9d2f7eed9e0cb58bbe91ded58423728ff74bd500dccc0d5c,452,1612,d3fe08c0803e3028821fb7670c36b907c85e16473d949b37ae5a34e4dfee36c9
ffacbd975a69e54cec7233f1d8e77c6425bbc0036047b256ccd4867fbde71f40,452,1616,a341cc8b3cb8c5fc70b1b4ec4f0b2e91a7fc8e2e3f6ec2a5ab13310ecb88c131
90d7c2eb260d13ddec1cdef82700b6152e1988a0c32dbee9330e3ebf4a79f90a,452,1616,8fb3ca813cee5dcb15b12317db1aa09ac2c8a8a75983df798d2953090c93c32e
bc986917769f3fdc40a6273dd72c46d1a1c2703c5bb1ca95e5b2f745de1e741b,452,1620,413ddf435fb7fe1a9d2f7eed9e0cb58bbe91ded58423728ff74bd500dccc0d5c
7a5c871510327e59a0639598fd75fe1248ccd91ac70c6c2fa95700aa34e51643,452,1616,90d7c2eb260d13ddec1cdef82700b6152e1988a0c32dbee9330e3ebf4a79f90a
083baa23edc70304e87c27184f8d08d39b520d4b18ea9462b5fac83dc2a07fcc,452,1616,7072b8e896c047e279b8c9392c422fbc5b5bb6c166e3235e9a007b4c41085d6e
8d373c3b928b5feb5d9fb66cb4ffcfa23efb9cdf9386fbac4f845ddbd9d91395,452,1612,bc986917769f3fdc40a6273dd72c46d1a1c2703c5bb1ca95e5b2f745de1e741b
3a664a5943980ff1e3e0301f46c1931d00d502d847e62d1974455bd258c62b7f,452,1616,ffacbd975a69e54cec7233f1d8e77c6425bbc0036047b256ccd4867fbde71f40
da52565cb72c87a253ebfb7365df5ea01b9905da066f93f507ad5620af2ed2f8,452,1616,3a527513b4b69b9362d01190ad3b60c3b15d269533c4d50518cc57c77345ad29
47668dbe49d855eca934c97a880d87d7b0004181ad297271a87535aeba558ca9,185,664,
aa269c51fa8be2c5eac34df02187237d3b8671af398a5ae29539d8cf276fd58e,452,1620,da52565cb72c87a253ebfb7365df5ea01b9905da066f93f507ad5620af2ed2f8
444bef4fc91a1d8c78f2a1f61678491fadacaf598c36d2f10cab61143f574b3b,452,1620,3a664a5943980ff1e3e0301f46c1931d00d502d847e62d1974455bd258c62b7f
03338a87e1079de39ef1d817a6d45b8a28f78bf017aaec605fb0e71e72deb029,452,1620,aa269c51fa8be2c5eac34df02187237d3b8671af398a5ae29539d8cf276fd58e
9390e74ebd41231786629e87fed9c4ab388028739e80852f0628b5961c2ce012,452,1616,73fb74cb3ba88edcf0e6bea33c4643e1c7c32a1a99c0b5daf34ab80d1881bdcd
bab723a387ed01a6ae01e3bd05e1fd355ee02d023c0cbe01b317d28c8a77ea53,452,1620,444bef4fc91a1d8c78f2a1f61678491fadacaf598c36d2f10cab61143f574b3b
0a4b8c0c34f9d67498b136121d9fd61c0154edd486ab28115f9a7db6ab5f103c,152,568,
df82e0acc456bfbd4a5213cae36f2a871f0a4d39337f75f884ab5a4b89f1c865,191,764,
127ebb20798cb8d30f18258d0cd76846741afabece5f96a80d32bf63f7088ce3,452,1616,7a5c871510327e59a0639598fd75fe1248ccd91ac70c6c2fa95700aa34e51643
3dd3f6b4345ee3f81a5ab1be633c1733a603b533314462e2831e6b687d7a9c59,855,1132,0465c3fec0e7045832dc08580a5b89ab294578e4b79f364bf22c371608776803
1f5e428ce7286521c6e78db32533a9d00d4f13ab165ab9b2c559a1b85f598596,452,1620,9390e74ebd41231786629e87fed9c4ab388028739e80852f0628b5961c2ce012
d10e100347ece10487ecf5e1a838191017bbe410e62328e194eb887d14db4d9e,452,1616,03338a87e1079de39ef1d817a6d45b8a28f78bf017aaec605fb0e71e72deb029
4d9a965ed9d0f05327c7fbbe137ef0ea8d9544154bbd965c8b2f079e04d836f4,452,1616,8d373c3b928b5feb5d9fb66cb4ffcfa23efb9cdf9386fbac4f845ddbd9d91395
cb2345fe2a1729ce21eec8fb893b46015d7e1fd2667afe2ad0c2beb317e2518c,266,1040,
1ba84609579815cb2e46d2b551849777a5950736629014e7b12045b7b32f32fc,452,1620,1f5e428ce7286521c6e78db32533a9d00d4f13ab165ab9b2c559a1b85f598596
7861e7273b03f54a1b6afa9f3814c04062c15678aee55c629130fc13158f087c,452,1616,083baa23edc70304e87c27184f8d08d39b520d4b18ea9462b5fac83dc2a07fcc
071681d9f241463ac905e6f40f027005c64a1f3690cd5821aca7f2b3fec18b2e,452,1612,bab723a387ed01a6ae01e3bd05e1fd355ee02d023c0cbe01b317d28c8a77ea53
d566cd2230499a0791a87efa37f5132fa3df3c86a724cb6c03297f00af6aaadc,452,1612,071681d9f241463ac905e6f40f027005c64a1f3690cd5821aca7f2b3fec18b2e
fff410035912d1be6f3032151ed5529110276c709d9b9a37fdfac40c3cc99c49,516,1032,
b3cb451ddcbc6d199e6d8aff29429808439ebddf62bb2972c3182958ef5eba13,315,1260,
